Geneid,SRR29022831,SRR29022832,SRR29022833,SRR29022834,SRR29022835,SRR29022836,SRR29022837,SRR29022838
ENSG00000197872.13,534,1798,1613,1066,493,779,551,1402
ENSG00000295632.1,0,0,0,0,0,0,0,0
ENSG00000223536.8,0,0,0,0,0,0,0,0
ENSG00000304877.1,0,0,0,2,0,0,0,0
ENSG00000224604.1,0,0,0,0,0,0,0,0
ENSG00000237670.1,0,0,0,0,0,0,0,0
ENSG00000222842.1,0,0,0,0,0,0,0,0
ENSG00000309887.1,0,0,0,0,0,0,0,0
ENSG00000309902.1,0,0,0,0,0,0,0,0
ENSG00000214843.3,0,0,0,0,0,0,0,0
ENSG00000304927.1,0,0,0,0,0,0,0,0
ENSG00000299177.1,0,0,0,0,0,0,3,0
ENSG00000236348.1,0,0,0,0,0,0,8,0
ENSG00000214842.7,19,4,2,0,0,11,4,0
ENSG00000308172.1,1,2,0,3,0,0,1,0
ENSG00000163032.14,837,629,668,262,98,335,93,385
ENSG00000308196.1,2,0,0,0,0,0,0,2
ENSG00000163029.18,4038,1572,2377,1059,1740,951,1527,1076
ENSG00000178295.17,3654,481,1185,304,633,215,596,315
ENSG00000307657.1,0,0,0,0,0,0,2,0
ENSG00000297720.1,0,0,0,0,0,0,0,0
ENSG00000151379.4,0,0,2,0,0,0,2,0
ENSG00000170745.14,874,1105,504,1508,890,723,1295,792
ENSG00000212455.1,0,0,0,0,0,0,0,0
ENSG00000294087.1,0,4,0,0,0,0,0,2
ENSG00000287881.1,0,2,0,0,0,1,0,0
ENSG00000300854.1,0,0,0,0,0,0,0,0
ENSG00000287849.3,0,4,0,0,0,0,1,0
ENSG00000303610.1,0,0,0,0,0,0,0,0
ENSG00000304724.1,16,48,8,13,6,9,3,22
ENSG00000260331.1,10,53,6,2,6,11,8,20
ENSG00000240857.4,1306,728,683,518,407,558,614,547
ENSG00000250741.6,0,0,0,0,0,0,0,0
ENSG00000304698.1,0,0,7,3,0,0,9,7
ENSG00000185013.18,8,4,10,7,1,3,4,15
ENSG00000207170.1,0,0,0,0,0,0,0,0
ENSG00000224626.1,0,0,0,1,0,0,0,0
ENSG00000287284.2,5,9,21,35,11,9,0,13
ENSG00000236204.8,426,183,61,103,73,81,59,111
ENSG00000301178.1,8,0,0,0,0,0,0,0
ENSG00000266738.1,0,3,0,0,0,0,0,0
ENSG00000143867.9,246,1456,899,900,208,994,320,1055
ENSG00000307264.1,0,0,1,0,0,1,0,0
ENSG00000307277.1,0,0,1,0,0,0,0,0
ENSG00000305536.1,0,0,0,1,0,0,0,0
ENSG00000234597.2,0,0,0,0,0,0,0,0
ENSG00000237992.4,0,4,0,0,0,0,0,0
ENSG00000306962.1,0,4,1,0,2,3,0,4
ENSG00000306990.1,0,0,0,0,0,0,0,0
ENSG00000307005.1,0,0,0,0,0,0,0,0
ENSG00000235911.2,0,0,0,0,0,0,0,0
ENSG00000305355.1,0,0,0,2,0,0,0,0
ENSG00000309735.1,0,0,0,0,0,0,0,0
ENSG00000213403.2,0,0,0,0,0,0,0,0
ENSG00000228784.10,35,44,141,23,32,10,22,51
ENSG00000299074.1,7,0,0,0,0,5,0,0
ENSG00000183891.8,1156,1134,709,770,173,340,315,762
ENSG00000271991.4,18,4,0,0,0,2,2,17
ENSG00000118965.18,4890,2226,763,1422,463,772,541,1425
ENSG00000227210.3,156,55,21,60,10,16,19,33
ENSG00000132031.15,168,193,239,586,241,81,1000,146
ENSG00000068697.9,23443,26535,17191,17881,11992,14661,14300,18987
ENSG00000223734.4,6,0,2,4,0,4,4,0
ENSG00000310395.1,0,0,0,0,0,0,4,0
ENSG00000234378.2,2,2,6,0,15,0,12,3
ENSG00000310400.1,0,0,0,0,0,0,0,0
ENSG00000310453.1,0,0,0,0,0,0,0,0
ENSG00000310423.1,0,0,0,0,0,0,8,0
ENSG00000310438.1,0,0,0,0,8,0,11,0
ENSG00000213729.3,0,1,0,0,0,0,11,0
ENSG00000266059.2,0,0,0,0,0,0,0,0
ENSG00000200763.1,0,0,0,0,0,0,0,0
ENSG00000302100.1,6,0,2,0,6,0,38,0
ENSG00000115884.13,26263,6339,6052,4566,22570,3571,17990,2981
ENSG00000297052.1,18,4,0,2,9,0,2,2
ENSG00000297070.1,0,0,0,0,0,0,0,0
ENSG00000307378.1,2,0,0,0,0,0,0,0
ENSG00000235411.1,0,0,0,0,2,0,1,0
ENSG00000238735.1,0,0,2,0,0,0,0,0
ENSG00000055917.19,15543,8481,6800,7028,4129,4864,4793,6447
ENSG00000232800.1,0,0,0,0,0,0,0,0
ENSG00000212171.1,0,0,0,0,0,0,0,0
ENSG00000303360.1,2,4,1,0,6,0,2,2
ENSG00000290108.2,17,0,0,1,0,0,2,0
ENSG00000143878.10,42948,20454,12706,26840,12048,23194,9992,10635
ENSG00000309156.1,8,0,0,6,0,0,0,0
ENSG00000228950.2,46,2,0,13,4,1,2,0
ENSG00000200829.1,0,0,0,0,0,0,0,0
ENSG00000309176.1,2,0,0,0,0,0,0,0
ENSG00000227047.1,0,0,0,0,0,0,0,0
ENSG00000299494.1,0,0,0,0,0,0,0,0
ENSG00000304619.1,0,0,0,0,0,0,0,0
ENSG00000279307.2,17,8,14,16,10,1,15,7
ENSG00000304639.1,0,0,0,0,0,1,0,0
ENSG00000118960.15,2441,1636,1460,1136,971,1232,1077,1127
ENSG00000269976.1,2,11,13,8,0,20,6,9
ENSG00000231948.2,2,11,12,2,0,13,2,9
ENSG00000296407.1,6,1,2,10,406,40,0,4
ENSG00000233416.1,2,10,6,2,2,0,1,0
ENSG00000296384.1,2,2,1,0,0,0,0,2
ENSG00000143869.8,92,89,24,28,13,10,21,84
ENSG00000270100.1,0,0,0,0,0,0,0,0
ENSG00000118961.17,1797,531,746,793,219,345,667,595
ENSG00000236436.1,0,0,0,0,0,0,0,0
ENSG00000303692.1,0,0,0,0,0,0,0,0
ENSG00000299535.1,0,0,0,0,0,0,0,0
ENSG00000261012.2,0,0,0,0,0,0,0,0
ENSG00000084674.16,0,6,2,63,0,36,2,4
ENSG00000280390.1,0,0,0,0,0,0,0,0
ENSG00000299295.1,0,0,0,0,0,0,0,0
ENSG00000287956.2,0,0,0,0,0,0,0,0
ENSG00000306885.1,0,0,0,0,0,0,0,0
ENSG00000305837.1,0,0,0,0,0,0,0,0
ENSG00000218819.6,0,0,6,0,0,0,0,2
ENSG00000271629.1,0,0,0,0,0,0,0,0
ENSG00000231204.8,0,0,3,0,4,0,16,0
ENSG00000304152.1,0,0,0,0,0,0,2,0
ENSG00000310080.1,0,0,0,0,0,0,0,0
ENSG00000270654.1,0,0,0,0,0,0,0,0
ENSG00000235537.4,0,0,0,0,0,0,0,0
ENSG00000229621.3,0,0,2,0,0,0,0,0
ENSG00000298236.1,0,0,0,0,0,0,0,0
ENSG00000264192.1,0,0,0,0,0,0,0,0
ENSG00000228999.5,0,0,0,0,0,0,0,0
ENSG00000223691.1,0,0,0,0,0,0,0,0
ENSG00000310169.1,0,0,0,0,0,0,0,0
ENSG00000234189.1,0,0,0,0,0,0,0,0
ENSG00000206882.1,0,0,0,0,0,0,0,0
ENSG00000234207.1,0,0,0,0,0,0,0,0
ENSG00000233587.3,0,0,0,0,0,0,0,0
ENSG00000303551.1,0,0,0,0,0,0,0,0
ENSG00000222616.1,0,0,0,0,0,0,0,0
ENSG00000294349.1,0,0,0,0,0,0,0,0
ENSG00000294372.1,0,0,0,0,0,0,0,0
ENSG00000232451.3,0,0,0,2,0,0,0,2
ENSG00000303099.1,0,0,0,0,0,0,0,0
ENSG00000302183.1,0,0,0,0,0,0,0,0
ENSG00000223530.1,0,0,0,0,0,0,0,0
ENSG00000233714.2,2,0,1,0,0,0,0,0
ENSG00000223634.2,2,0,0,0,0,0,0,1
ENSG00000235497.6,0,4,0,0,0,0,0,0
ENSG00000119771.17,153,1378,440,702,161,1323,361,1085
ENSG00000298083.1,0,2,0,2,0,6,0,0
ENSG00000224361.2,3,5,0,2,0,0,0,2
ENSG00000279526.2,0,0,0,0,0,0,0,0
ENSG00000304238.1,0,0,0,0,0,0,0,0
ENSG00000304256.1,0,0,0,0,0,0,0,0
ENSG00000283031.2,12,52,7,15,4,51,5,30
ENSG00000119778.17,3240,1317,1377,900,612,562,951,1075
ENSG00000224464.2,0,0,0,2,6,0,0,0
ENSG00000238111.1,1,0,0,0,0,2,0,0
ENSG00000173960.16,5198,1905,1019,1592,799,1608,1010,1309
ENSG00000234946.1,0,0,0,0,0,0,0,0
ENSG00000243847.3,4,2,0,0,0,0,0,0
ENSG00000205639.13,69,30,35,12,15,6,18,17
ENSG00000163026.13,1886,693,647,393,334,335,383,589
ENSG00000222940.1,0,0,0,0,0,0,0,0
ENSG00000119782.15,27,12,2,31,4,8,16,10
ENSG00000115128.9,7134,2678,2479,2633,1623,2033,1947,1795
ENSG00000219626.11,285,536,215,321,86,262,121,290
ENSG00000115129.16,1339,656,641,1049,313,542,491,540
ENSG00000176732.9,93,116,48,100,14,37,24,56
ENSG00000276087.2,0,0,0,2,0,0,0,0
ENSG00000232642.2,7,4,0,6,0,2,0,1
ENSG00000186453.15,2,6,4,15,4,26,6,0
ENSG00000223754.1,0,4,0,0,0,0,0,0
ENSG00000198399.18,4362,3226,3938,2239,1985,1662,1649,2617
ENSG00000242628.7,4,6,3,0,1,3,13,17
ENSG00000251805.1,0,0,0,0,0,0,0,0
ENSG00000232963.1,0,0,0,6,0,0,0,2
ENSG00000233747.1,0,0,0,6,0,0,0,0
ENSG00000286829.2,2,0,2,0,0,0,0,0
ENSG00000307528.1,2,4,0,0,0,0,0,0
ENSG00000084676.18,5328,5008,2855,3072,1467,2486,2944,3814
ENSG00000202430.1,0,0,0,0,0,0,0,0
ENSG00000206732.1,0,0,0,0,0,2,0,0
ENSG00000184924.8,509,353,345,311,145,308,256,230
ENSG00000138092.13,2234,268,442,147,259,115,193,147
ENSG00000138031.17,5236,3973,2339,1281,907,1513,1118,2938
ENSG00000271936.1,266,17,32,10,19,7,3,18
ENSG00000303601.1,37,0,4,8,0,2,1,1
ENSG00000309570.1,0,2,0,9,0,4,0,14
ENSG00000309511.1,0,0,2,0,0,0,0,1
ENSG00000115137.13,588,749,296,451,193,364,237,455
ENSG00000237953.1,0,0,0,0,0,0,0,0
ENSG00000202479.1,2,0,0,0,0,0,0,1
ENSG00000224165.9,411,166,60,116,24,121,76,112
ENSG00000286645.2,0,0,0,2,6,2,2,0
ENSG00000207069.1,0,0,0,0,0,0,0,0
ENSG00000309587.1,0,0,0,2,2,0,0,9
ENSG00000084710.16,4684,432,129,203,312,133,60,128
ENSG00000276653.1,1,0,0,0,0,0,0,0
ENSG00000229593.1,0,0,1,0,0,0,0,0
ENSG00000309548.1,0,0,0,0,0,0,0,8
ENSG00000115138.13,1570,176,104,46,84,110,45,33
ENSG00000230452.2,0,2,0,4,2,0,0,0
ENSG00000119772.21,8641,2347,2387,1700,943,951,1434,1378
ENSG00000221445.3,0,0,0,0,0,0,0,0
ENSG00000307848.1,0,0,0,0,0,0,0,1
ENSG00000289567.3,2,2,1,0,2,0,4,0
ENSG00000235072.3,116,58,73,28,25,18,7,47
ENSG00000138101.22,4940,1707,738,1221,209,781,744,818
ENSG00000301695.1,0,0,0,0,0,0,0,0
ENSG00000224220.2,30,9,33,0,42,4,23,12
ENSG00000301675.1,1,0,4,0,0,0,4,6
ENSG00000308999.1,7,2,2,0,0,0,0,0
ENSG00000201160.1,0,0,0,0,0,0,0,0
ENSG00000143970.19,4588,2856,2542,1877,2047,1163,1636,2311
ENSG00000187536.4,0,0,0,0,2,0,0,0
ENSG00000300661.1,17,25,60,16,9,30,10,13
ENSG00000217643.1,0,0,0,0,0,0,0,0
ENSG00000218682.1,0,0,0,1,0,0,4,0
ENSG00000217718.1,0,0,0,0,0,0,0,0
ENSG00000084731.17,5392,1476,944,771,262,540,461,809
ENSG00000309231.1,0,0,0,0,0,0,0,0
ENSG00000309243.1,0,0,0,0,0,0,0,0
ENSG00000237629.1,0,0,0,0,0,0,0,0
ENSG00000268412.2,10,14,7,0,2,1,7,5
ENSG00000294950.1,2,1,0,1,0,2,1,3
ENSG00000084733.13,15710,7596,7969,6463,5849,4679,5773,5281
ENSG00000199872.1,0,0,2,0,0,0,0,0
ENSG00000235440.1,11,0,1,2,1,0,8,6
ENSG00000231655.1,0,0,1,2,0,0,0,0
ENSG00000214465.3,12,2,0,0,0,4,8,0
ENSG00000227133.1,0,2,0,0,0,0,0,0
ENSG00000237951.1,0,0,0,0,0,0,0,0
ENSG00000157833.14,3044,635,561,177,174,292,217,337
ENSG00000084754.14,3797,4499,2791,3119,2475,2112,1414,2883
ENSG00000138029.16,9606,6751,4519,4963,5386,5052,3514,4279
ENSG00000286707.1,187,104,50,32,4,42,7,61
ENSG00000173567.17,287,101,86,60,26,44,47,72
ENSG00000138018.20,16246,2156,1681,1637,1879,794,2251,1201
ENSG00000157856.14,6,9,10,7,4,14,0,9
ENSG00000115155.19,22,8,265,82,2,12,2,14
ENSG00000173557.16,308,55,19,22,6,2,2,11
ENSG00000157884.12,0,0,0,0,0,0,0,0
ENSG00000309765.1,0,0,0,0,0,0,0,4
ENSG00000225378.1,0,0,0,0,0,2,0,0
ENSG00000225024.1,0,0,0,0,0,0,0,0
ENSG00000295291.1,2,0,0,0,2,0,0,0
ENSG00000171303.9,19,226,63,313,33,265,58,168
ENSG00000213699.11,3739,1484,1487,1300,2108,1290,1856,1316
ENSG00000115163.17,2104,97,594,21,210,14,62,46
ENSG00000304225.1,0,0,0,0,0,0,0,0
ENSG00000145835.6,0,0,0,0,0,0,0,0
ENSG00000157851.19,10,2,26,0,0,0,1,0
ENSG00000230286.1,1,0,0,0,0,0,0,0
ENSG00000084764.14,953,1714,437,1042,578,1320,478,907
ENSG00000205500.9,7,0,4,0,0,2,0,0
ENSG00000119777.22,6523,3733,3599,2930,2887,2717,2852,2376
ENSG00000084693.18,2650,1353,677,833,320,517,420,742
ENSG00000231636.1,5,10,0,6,0,6,0,2
ENSG00000272056.1,2,2,1,0,2,0,0,3
ENSG00000228474.8,8534,3412,3046,3005,3257,3117,3575,2377
ENSG00000229122.1,31,25,1,6,1,13,6,15
ENSG00000272148.1,40,28,6,11,2,20,11,21
ENSG00000138080.16,4377,10867,8677,3966,3283,3285,5773,6224
ENSG00000138030.16,704,354,222,143,147,200,77,124
ENSG00000138028.18,780,361,462,209,206,202,305,247
ENSG00000143994.16,5,58,10,20,5,46,14,13
ENSG00000138073.16,7995,3841,3420,2707,3060,2247,3035,2420
ENSG00000186143.11,0,0,0,0,0,0,0,0
ENSG00000163792.8,0,28,33,23,36,16,89,66
ENSG00000306460.1,0,0,0,0,0,0,0,3
ENSG00000236099.1,0,0,0,0,0,0,0,0
ENSG00000306440.1,0,0,0,0,0,0,0,0
ENSG00000138074.17,14284,3304,3517,2158,1216,1446,3789,1772
ENSG00000138085.20,3844,3839,2770,2950,2150,2932,2820,2744
ENSG00000084774.16,8092,3214,2635,1616,1940,1390,1391,1636
ENSG00000115194.13,20,4,36,6,6,8,12,6
ENSG00000294052.1,0,0,0,0,0,0,0,0
ENSG00000163793.14,0,2,0,0,0,3,0,0
ENSG00000294031.1,0,0,0,0,0,0,0,0
ENSG00000138100.16,31,121,30,57,22,125,49,65
ENSG00000163794.6,0,0,0,0,0,0,0,0
ENSG00000115204.17,3121,2151,1826,2180,1035,1405,1966,1460
ENSG00000295833.1,8,4,1,2,0,0,0,0
ENSG00000115207.17,6462,2122,1778,1408,1531,1196,1440,1466
ENSG00000234945.9,14,2,8,4,2,0,4,10
ENSG00000295811.1,4,1,3,2,2,0,5,9
ENSG00000234072.2,1319,484,262,317,193,251,251,276
ENSG00000115211.19,2467,1565,1065,1310,759,1007,1141,971
ENSG00000115234.13,10321,6422,6333,5360,4606,4789,4644,4351
ENSG00000163795.16,1987,1713,959,1196,543,797,1149,795
ENSG00000115241.13,9999,3761,4653,2561,3078,2560,3144,2323
ENSG00000213453.3,0,0,0,0,0,0,0,0
ENSG00000298520.1,4,8,0,0,0,0,0,0
ENSG00000115216.16,11715,5878,5790,3790,4083,3200,4511,3522
ENSG00000157992.14,3175,1303,572,834,120,518,168,553
ENSG00000138002.18,2224,1929,777,978,579,641,531,964
ENSG00000235267.1,5,8,0,4,2,0,0,0
ENSG00000200003.1,0,0,0,0,0,0,0,0
ENSG00000306717.1,0,0,0,0,0,0,0,2
ENSG00000115226.12,2080,1007,563,874,317,847,343,557
ENSG00000084734.11,5,24,8,5,19,8,6,18
ENSG00000221843.7,1081,235,61,183,16,51,88,150
ENSG00000243943.12,3963,1905,833,994,412,1049,537,982
ENSG00000259080.1,0,0,0,0,0,0,0,0
ENSG00000176714.12,514,533,193,419,166,381,183,288
ENSG00000198522.16,3879,1319,1171,881,750,777,923,881
ENSG00000206731.1,1,0,0,0,0,0,1,3
ENSG00000119760.18,4093,2447,2230,1516,1171,1618,1407,1804
ENSG00000163798.16,3638,1591,1503,1240,1077,933,903,1095
ENSG00000205334.5,199,2,4,0,0,0,0,0
ENSG00000289326.3,135,16,6,36,2,14,25,7
ENSG00000305902.1,15,2,2,3,0,12,0,0
ENSG00000305937.1,4,3,0,0,0,0,1,2
ENSG00000243147.10,2798,841,711,716,580,719,767,553
ENSG00000310603.1,9,0,0,3,4,2,2,7
ENSG00000171174.17,168,226,133,252,207,145,122,146
ENSG00000158019.23,1386,1253,869,839,632,786,759,905
ENSG00000270846.1,0,0,0,0,0,0,0,0
ENSG00000265321.1,0,0,0,0,0,0,0,0
ENSG00000270528.1,0,0,0,2,0,0,0,0
ENSG00000277035.1,0,0,0,1,0,0,0,0
ENSG00000305917.1,0,0,0,0,0,0,0,0
ENSG00000223522.2,31,35,24,6,6,2,5,21
ENSG00000225991.1,0,0,0,0,0,0,0,0
ENSG00000295655.1,0,0,3,0,0,0,0,1
ENSG00000298043.1,0,0,0,0,0,0,0,0
ENSG00000229951.7,60,22,5,0,0,2,2,5
ENSG00000298060.1,35,13,6,0,6,0,6,4
ENSG00000075426.14,14687,7577,5177,4815,4317,2853,4617,5089
ENSG00000270640.1,22,17,0,2,2,0,3,4
ENSG00000270210.1,8,7,11,6,7,14,4,4
ENSG00000300586.1,5,3,0,2,3,3,0,0
ENSG00000300175.1,8,2,0,0,0,0,4,2
ENSG00000227938.2,0,0,0,0,0,0,0,0
ENSG00000163803.14,74,389,288,373,190,169,200,394
ENSG00000242915.1,0,0,0,0,0,0,0,0
ENSG00000230730.2,2,18,6,15,2,0,2,19
ENSG00000222232.1,0,0,0,0,0,0,0,0
ENSG00000226833.8,69,342,23,221,18,177,72,299
ENSG00000213639.13,18971,12198,7066,10810,5397,8402,8252,8781
ENSG00000163806.17,26,17,7,11,5,18,32,23
ENSG00000171103.13,1365,534,508,610,311,362,365,477
ENSG00000273233.1,2,0,0,3,0,0,1,0
ENSG00000163811.14,6173,2415,2368,1692,1119,1296,1478,1609
ENSG00000264994.1,0,0,0,0,0,0,0,0
ENSG00000265145.1,0,0,0,0,0,0,0,0
ENSG00000222224.1,0,0,0,0,0,0,0,0
ENSG00000265706.1,2,2,3,1,0,0,0,1
ENSG00000189350.15,37,60,185,30,52,44,29,50
ENSG00000200283.1,0,0,0,0,0,0,0,0
ENSG00000179270.8,30,66,0,16,0,21,2,20
ENSG00000308575.1,88,27,2,25,4,55,2,38
ENSG00000229224.3,0,13,0,4,0,0,0,9
ENSG00000115295.23,3394,3716,1328,1878,597,1675,568,2220
ENSG00000305035.1,1,0,0,0,0,0,0,0
ENSG00000171094.19,128,69,24,242,16,62,20,92
ENSG00000286963.2,0,0,0,0,0,0,0,2
ENSG00000293829.1,0,0,0,0,0,0,0,0
ENSG00000303082.1,0,5,0,7,2,11,0,4
ENSG00000242699.3,0,0,0,0,0,0,0,0
ENSG00000305580.1,0,0,0,0,0,0,0,0
ENSG00000233862.9,1,12,0,10,4,9,0,3
ENSG00000230737.2,0,0,0,0,0,0,0,0
ENSG00000197644.2,2,0,0,1,0,0,0,0
ENSG00000225943.1,0,0,0,0,0,0,0,0
ENSG00000119801.16,4260,4995,4073,4878,2805,3774,4614,4228
ENSG00000300218.1,1,0,0,0,0,0,0,0
ENSG00000294799.1,0,0,0,0,0,0,0,0
ENSG00000207187.1,0,0,0,0,0,0,0,0
ENSG00000231712.1,0,0,0,0,0,0,0,0
ENSG00000296940.1,0,0,0,0,0,0,0,0
ENSG00000213626.14,3288,7200,9062,2553,3204,3323,3798,4271
ENSG00000287658.2,2,6,0,0,0,0,0,2
ENSG00000235997.5,18,79,34,33,11,22,26,58
ENSG00000280154.1,0,0,0,0,0,0,0,0
ENSG00000172954.16,1590,432,662,338,372,318,430,372
ENSG00000278908.1,0,6,0,0,0,0,2,0
ENSG00000302730.1,22,6,0,0,0,0,0,0
ENSG00000162949.18,61,535,153,1362,615,126,4209,418
ENSG00000230118.1,8,0,0,0,2,6,93,0
ENSG00000299677.1,0,0,0,2,0,4,3,0
ENSG00000285984.1,0,1,0,2,0,0,3,0
ENSG00000158089.17,73,222,239,99,37,95,449,114
ENSG00000234579.2,0,0,0,0,0,0,0,0
ENSG00000214711.11,52,27,22,17,75,14,27,10
ENSG00000300086.1,0,0,2,0,0,0,0,0
ENSG00000201671.1,0,0,0,0,0,0,0,0
ENSG00000013016.18,1644,1651,1115,823,848,1041,818,1082
ENSG00000300707.1,8,0,0,7,2,3,2,2
ENSG00000213620.3,0,0,0,0,0,0,0,0
ENSG00000158125.12,90,533,165,4754,75,97,442,460
ENSG00000277893.4,0,0,2,12,0,2,36,6
ENSG00000228563.1,0,0,0,0,0,0,0,0
ENSG00000306342.1,2,0,6,0,0,0,0,0
ENSG00000270422.1,0,0,0,0,0,0,0,0
ENSG00000223647.1,0,0,0,0,0,0,0,0
ENSG00000294223.1,0,0,0,0,0,0,0,0
ENSG00000237007.4,0,0,2,0,0,0,0,6
ENSG00000242272.1,0,0,0,0,0,0,0,1
ENSG00000273165.1,0,1,0,2,0,4,2,0
ENSG00000162959.16,978,351,293,214,109,184,137,212
ENSG00000162961.16,3274,1424,1093,1417,913,1033,1120,918
ENSG00000271228.1,22,18,4,4,4,10,5,3
ENSG00000288937.3,153,34,38,30,8,35,14,14
ENSG00000021574.17,4000,1411,1172,924,652,616,800,909
ENSG00000272716.3,112,16,18,12,8,12,4,12
ENSG00000152683.16,4222,1821,1556,1298,1341,1050,1533,1336
ENSG00000229816.1,34,16,11,14,2,0,4,19
ENSG00000201113.1,0,0,0,0,0,0,0,0
ENSG00000091106.21,34,13,89,7,22,0,13,26
ENSG00000289727.1,6,17,8,4,4,4,8,8
ENSG00000119820.13,9052,5403,3075,3308,2127,2728,2836,3430
ENSG00000272754.1,5,0,6,2,0,0,0,2
ENSG00000115760.17,10902,6930,6699,4654,4103,2771,4532,5554
ENSG00000230046.1,1,0,0,0,1,0,0,0
ENSG00000276334.1,120,117,56,34,16,104,11,52
ENSG00000276517.1,25,32,53,24,20,20,12,12
ENSG00000207653.1,0,0,0,0,0,0,0,0
ENSG00000274159.1,7,1,6,0,0,0,2,0
ENSG00000290864.1,1,5,0,1,0,2,0,0
ENSG00000279897.3,0,0,0,0,0,0,0,0
ENSG00000279544.1,4,2,0,6,0,8,8,0
ENSG00000295153.1,1,0,0,1,2,2,0,5
ENSG00000018699.15,2533,1086,1002,864,1090,741,543,742
ENSG00000265057.1,0,0,0,0,0,0,0,0
ENSG00000295137.1,0,0,0,0,0,0,0,0
ENSG00000295174.1,2,0,0,0,2,0,2,0
ENSG00000230876.9,4,2,0,1,0,4,0,8
ENSG00000293668.1,1,0,0,0,0,0,0,0
ENSG00000294557.1,0,0,0,0,0,0,0,0
ENSG00000236854.3,21,3,0,0,2,2,0,4
ENSG00000206951.1,0,0,0,0,0,0,0,0
ENSG00000049323.18,5249,3738,2394,1103,1739,1451,2962,2838
ENSG00000223951.1,0,0,0,0,0,0,0,0
ENSG00000285577.1,0,1,0,0,0,0,2,0
ENSG00000212204.1,0,0,0,0,0,0,0,0
ENSG00000252246.1,2,1,0,0,0,0,0,4
ENSG00000305303.1,4,0,0,0,0,0,0,0
ENSG00000283591.1,0,0,0,0,0,0,0,0
ENSG00000152689.21,875,592,1302,262,575,550,604,687
ENSG00000119812.21,4065,1234,1356,1017,1479,985,1839,872
ENSG00000286415.2,0,0,0,2,0,0,0,0
ENSG00000238038.1,1,0,0,0,0,0,0,2
ENSG00000187999.4,0,0,0,0,0,0,0,0
ENSG00000228262.12,0,3,10,0,8,1,1,2
ENSG00000293267.2,0,0,0,0,0,0,0,0
ENSG00000239649.4,0,0,0,0,0,0,0,0
ENSG00000235064.1,0,0,0,1,0,0,0,0
ENSG00000300539.1,0,0,0,0,0,0,0,0
ENSG00000300490.1,0,0,0,0,0,0,0,0
ENSG00000300473.1,0,0,0,0,0,0,0,0
ENSG00000237790.1,0,0,0,0,0,0,0,0
ENSG00000285754.1,0,0,0,0,0,0,0,0
ENSG00000308737.1,0,0,0,0,0,0,0,0
ENSG00000308718.1,0,0,0,0,0,0,0,0
ENSG00000272027.2,0,0,0,0,0,0,0,0
ENSG00000232153.3,0,0,0,0,0,0,0,0
ENSG00000226994.10,0,0,0,0,0,0,0,0
ENSG00000264352.2,0,0,0,0,0,0,0,0
ENSG00000237320.2,0,0,0,0,0,0,0,0
ENSG00000196085.5,0,0,0,0,0,0,0,0
ENSG00000288535.1,0,0,0,0,0,0,0,0
ENSG00000300286.1,0,0,0,0,4,0,0,0
ENSG00000265301.1,0,0,0,0,0,0,0,0
ENSG00000207255.1,0,0,0,0,0,0,0,0
ENSG00000229013.1,0,0,0,0,0,0,0,0
ENSG00000296736.1,0,1,0,0,0,0,0,0
ENSG00000234587.1,0,0,0,0,0,0,0,0
ENSG00000305255.1,0,0,0,0,0,0,0,0
ENSG00000296492.1,0,0,0,0,0,0,0,0
ENSG00000309972.1,0,0,0,0,0,0,0,0
ENSG00000233752.1,0,0,0,0,0,0,0,0
ENSG00000302327.1,2,1,1,0,0,4,0,0
ENSG00000302343.1,0,0,0,4,0,1,0,0
ENSG00000260025.3,368,484,61,477,36,372,72,318
ENSG00000150938.12,10249,18030,3582,12952,1902,11341,4482,14414
ENSG00000273090.1,0,3,4,0,0,2,0,0
ENSG00000171055.17,3106,2633,1552,2274,831,2220,1522,2225
ENSG00000295609.1,0,0,0,0,0,2,0,0
ENSG00000295629.1,0,0,0,0,0,0,0,0
ENSG00000270677.1,0,0,0,0,0,0,0,0
ENSG00000205221.15,482,1081,137,284,83,214,122,479
ENSG00000303052.1,0,0,0,0,0,0,0,0
ENSG00000115808.15,7058,3027,2224,2336,1438,1567,1871,2484
ENSG00000279519.1,0,0,0,0,0,0,0,0
ENSG00000252756.1,0,0,0,0,0,0,0,1
ENSG00000008869.14,4606,3415,1993,2388,1504,1506,1560,2358
ENSG00000152133.19,1293,1222,985,863,688,873,643,804
ENSG00000055332.21,7322,4446,6330,2555,2300,2335,1860,3119
ENSG00000224891.1,0,0,0,0,1,0,0,0
ENSG00000138068.13,0,0,1,0,0,1,0,0
ENSG00000218739.12,4433,1926,1203,1791,862,1674,1419,1422
ENSG00000233159.1,0,0,0,0,0,0,0,0
ENSG00000115816.17,4088,1830,1406,1157,744,674,967,1074
ENSG00000272054.1,77,55,37,29,12,17,38,56
ENSG00000003509.18,1862,911,702,649,390,478,385,711
ENSG00000115825.13,4003,1565,1186,734,506,414,523,1042
ENSG00000232028.2,45,10,4,2,2,6,8,18
ENSG00000207364.1,0,0,0,0,0,0,0,0
ENSG00000285925.1,14,1,1,0,2,0,3,4
ENSG00000115828.19,2279,309,786,122,182,88,384,183
ENSG00000296467.1,9,2,4,0,0,10,0,0
ENSG00000236213.5,32,30,129,6,68,37,59,27
ENSG00000253078.1,0,0,0,0,0,0,0,0
