Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Polyubiquitin Modification-Dependent Protein Binding (GO:0031593),5/53,0.9414281644581688,0.9999946343044456,0,0,0.5457590449379627,0.032940505745082,DEPDC1B;TNIP3;OTUD7A;TNFAIP3;IKBKE
GO_Molecular_Function_2023,Amino Acid Binding (GO:0016597),3/36,0.9425986314369016,0.9999946343044456,0,0,0.4764272926198528,0.0281638642864654,SLC7A6;GRIN2B;THNSL2
GO_Molecular_Function_2023,Proton Transmembrane Transporter Activity (GO:0015078),4/45,0.9442029869815346,0.9999946343044456,0,0,0.5112036486218521,0.029350301169826,SLC11A1;UCP2;COX7A1;SLC25A13
GO_Molecular_Function_2023,ADP Binding (GO:0043531),2/27,0.9448037258762048,0.9999946343044456,0,0,0.419325,0.0238084644317021,PGK1;TAP1
GO_Molecular_Function_2023,Carboxy-Lyase Activity (GO:0016831),2/27,0.9448037258762048,0.9999946343044456,0,0,0.419325,0.0238084644317021,ODC1;CSAD
GO_Molecular_Function_2023,Histone Acetyltransferase Activity (GO:0004402),2/27,0.9448037258762048,0.9999946343044456,0,0,0.419325,0.0238084644317021,BAZ1A;BRCA2
GO_Molecular_Function_2023,Phosphatidylcholine Transporter Activity (GO:0008525),1/17,0.9485579079421648,0.9999946343044456,0,0,0.3276710402999063,0.0173051069406189,ABCA3
GO_Molecular_Function_2023,Quaternary Ammonium Group Transmembrane Transporter Activity (GO:0015651),1/17,0.9485579079421648,0.9999946343044456,0,0,0.3276710402999063,0.0173051069406189,SLC25A19
GO_Molecular_Function_2023,rRNA Binding (GO:0019843),4/46,0.950319471504394,0.9999946343044456,0,0,0.4990023526608892,0.0254276953819922,CAVIN1;CIRBP;FASTKD5;NOP53
GO_Molecular_Function_2023,Methylated Histone Binding (GO:0035064),7/71,0.950532869233322,0.9999946343044456,0,0,0.5728579812206572,0.0290625385327429,PYGO1;MORC4;UHRF1;CBX2;NCAPG2;TTLL12;PHF8
GO_Molecular_Function_2023,"RNA Endonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016891)",2/28,0.95221221531665,0.9999946343044456,0,0,0.4031730769230769,0.0197423186939173,FEN1;EXO1
GO_Molecular_Function_2023,Monocarboxylic Acid Binding (GO:0033293),2/28,0.95221221531665,0.9999946343044456,0,0,0.4031730769230769,0.0197423186939173,CYP27C1;SERPINA5
GO_Molecular_Function_2023,Protein Serine/Threonine Phosphatase Activity (GO:0004722),5/55,0.9527874390414977,0.9999946343044456,0,0,0.523866124491711,0.0253359700978123,PPP1R3C;LCK;PPEF1;PPM1G;CDKN3
GO_Molecular_Function_2023,Ubiquitin Binding (GO:0043130),8/80,0.9549405617520004,0.9999946343044456,0,0,0.5818548667640715,0.0268271048959197,TOP2A;OTUB2;CKS2;UBE2N;TNFAIP3;CXCR4;UBAP1L;CKS1B
GO_Molecular_Function_2023,Histone Demethylase Activity (GO:0032452),2/29,0.958664103629175,0.9999946343044456,0,0,0.3882175925925926,0.0163884202418261,HR;PHF8
GO_Molecular_Function_2023,ATPase Binding (GO:0051117),7/73,0.959298832378981,0.9999946343044456,0,0,0.5554322568407075,0.0230796790114585,LCK;CAV1;AKR1B1;PGR;ATP1B2;METTL21A;ESR1
GO_Molecular_Function_2023,Phosphatidylinositol Binding (GO:0035091),11/106,0.9634477611886982,0.9999946343044456,0,0,0.6060894951260948,0.0225689608073254,RPH3A;DENND1C;NCF1;FRMPD2;ITPR1;DPEP1;THY1;MAPT;SNX22;PASK;SNX20
GO_Molecular_Function_2023,MAP Kinase Kinase Kinase Activity (GO:0004709),1/19,0.963722627913404,0.9999946343044456,0,0,0.2912284355583324,0.0107614021359222,RIPK2
GO_Molecular_Function_2023,R-SMAD Binding (GO:0070412),1/19,0.963722627913404,0.9999946343044456,0,0,0.2912284355583324,0.0107614021359222,PAX6
GO_Molecular_Function_2023,RNA Cap Binding (GO:0000339),1/19,0.963722627913404,0.9999946343044456,0,0,0.2912284355583324,0.0107614021359222,CYFIP2
GO_Molecular_Function_2023,Histone Methyltransferase Activity (GO:0042054),1/19,0.963722627913404,0.9999946343044456,0,0,0.2912284355583324,0.0107614021359222,EZH2
GO_Molecular_Function_2023,Metalloaminopeptidase Activity (GO:0070006),1/19,0.963722627913404,0.9999946343044456,0,0,0.2912284355583324,0.0107614021359222,LVRN
GO_Molecular_Function_2023,"RNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016896)",2/30,0.9642756882004602,0.9999946343044456,0,0,0.3743303571428571,0.0136174053217569,ISG20;NOCT
GO_Molecular_Function_2023,Glucuronosyltransferase Activity (GO:0015020),2/30,0.9642756882004602,0.9999946343044456,0,0,0.3743303571428571,0.0136174053217569,CHPF;CHPF2
GO_Molecular_Function_2023,Guanyl Ribonucleotide Binding (GO:0032561),27/226,0.9653600052778436,0.9999946343044456,0,0,0.7093309065010089,0.0250068828263617,ARF4;AGAP2;RERG;RND1;TUBA1C;PDE11A;RAB42;RAC2;GBP1;GBP4;TGM2;ARL11;GBP5;GCH1;PDE2A;SEPTIN6;TUBG2;TUBB4A;NME1;MFHAS1;TUBB2B;ARL4A;RAP2B;RAB31;RHOJ;PDE5A;RAB9B
GO_Molecular_Function_2023,Chromatin DNA Binding (GO:0031490),8/83,0.9660495613591326,0.9999946343044456,0,0,0.5584804842412857,0.0192899942977734,H2AZ1;PER1;RCC1;HR;MACROH2A1;H1-2;SMARCA4;EZH2
